phone_number,attempted,attempts,disposition,support_smith,environment_thermometer
4103674053,TRUE,1,1,1,5
4101928934,TRUE,2,1,1,5
4106944604,TRUE,1,1,NA,5
4106008843,TRUE,1,1,1,5
4101103228,TRUE,2,1,1,5
4108657624,TRUE,1,0,NA,NA
4100616013,TRUE,1,1,1,7
4108695369,TRUE,2,1,0,6
4106584523,TRUE,2,0,NA,NA
4105466133,TRUE,1,1,1,7
4103820540,TRUE,2,1,0,6
4104603767,TRUE,1,1,0,4
4109893236,TRUE,1,1,0,7
4103383104,TRUE,2,1,1,NA
4103231990,TRUE,1,1,1,7
4106832816,TRUE,1,1,0,5
4108249739,TRUE,1,0,NA,NA
4106598574,TRUE,1,0,NA,NA
4103721513,TRUE,2,1,NA,4
4100410399,TRUE,1,1,1,6
4102538490,TRUE,1,0,NA,NA
4109384250,TRUE,1,1,0,4
4107557854,TRUE,1,1,0,6
4105734341,TRUE,1,1,1,5
4107533561,TRUE,1,1,0,NA
4100398919,TRUE,2,1,1,7
4104546006,TRUE,1,1,0,10
4102308325,TRUE,1,1,1,6
4105371950,TRUE,1,1,NA,5
4104120267,TRUE,2,0,NA,NA
4100984360,TRUE,1,1,1,4
4108095075,TRUE,2,1,1,NA
4108056460,TRUE,1,1,1,7
4107826851,TRUE,1,1,1,6
4107071863,TRUE,2,1,NA,5
4102473695,TRUE,1,1,0,7
4100836490,TRUE,1,1,0,3
4103725960,TRUE,2,0,NA,NA
4101472068,TRUE,2,0,NA,NA
4107888838,TRUE,1,1,NA,4
4103891513,TRUE,1,0,NA,NA
4108316748,TRUE,1,1,0,6
4100541227,TRUE,1,1,1,10
4106893434,TRUE,1,1,1,5
4104329609,TRUE,1,1,1,5
4102654414,TRUE,1,0,NA,NA
4102532409,TRUE,1,1,0,8
4109472082,TRUE,1,1,1,8
4104167290,TRUE,1,1,0,8
4109203858,TRUE,1,1,1,4
4108485055,TRUE,1,1,NA,5
4108776776,TRUE,1,1,0,7
4106898532,TRUE,1,1,0,6
4106569676,TRUE,1,1,1,9
4102782672,TRUE,1,0,NA,NA
4106686478,TRUE,1,0,NA,NA
4108256390,TRUE,2,0,NA,NA
4107340330,TRUE,1,1,1,8
4100962085,TRUE,1,1,1,5
4107345205,TRUE,2,1,1,10
4106002851,TRUE,2,1,0,7
4103053651,TRUE,1,0,NA,NA
4107572029,TRUE,1,1,1,8
4108294638,TRUE,1,0,NA,NA
4101730868,TRUE,1,1,1,5
4106764732,TRUE,2,1,0,NA
4103377516,TRUE,1,1,0,NA
4109350156,TRUE,2,1,1,7
4103474248,TRUE,1,1,0,NA
4106428161,TRUE,1,0,NA,NA
4107024638,TRUE,1,1,NA,5
4107346839,TRUE,1,1,1,7
4109159127,TRUE,1,1,0,4
4109884755,TRUE,1,1,1,8
4104189301,TRUE,1,1,0,3
4102298807,TRUE,1,1,0,6
4101538451,TRUE,1,1,0,<NA>
4100694989,TRUE,1,1,0,7
4104675517,TRUE,1,0,NA,NA
4100484038,TRUE,2,0,NA,NA
4104461317,TRUE,1,1,1,8
4109435124,TRUE,1,1,1,6
4100207396,TRUE,1,1,0,7
4106437325,TRUE,1,1,1,10
4103428190,TRUE,1,1,0,7
4109488282,TRUE,1,1,0,5
4109525744,TRUE,1,1,1,5
4107248152,TRUE,1,0,NA,NA
4103184732,TRUE,1,1,NA,5
4105687711,TRUE,1,1,1,NA
4101250859,TRUE,2,0,NA,NA
4107658493,TRUE,2,1,1,7
4108311180,TRUE,1,1,0,5
4102909234,TRUE,2,1,1,10
4109504761,TRUE,1,0,NA,NA
4108950087,TRUE,1,1,0,3
4108149850,TRUE,1,1,0,9
4108181260,TRUE,1,1,0,7
4104366400,TRUE,1,1,0,6
4100827263,TRUE,1,1,0,4
4101668694,TRUE,2,1,0,6
4106416315,TRUE,2,1,1,5
4108540976,TRUE,1,1,1,NA
4107533823,TRUE,1,1,0,6
4104001789,TRUE,1,0,NA,NA
4106065141,TRUE,1,1,1,6
4106089377,TRUE,1,1,NA,8
4108829906,TRUE,1,0,NA,NA
4107927733,TRUE,1,0,NA,NA
4101869350,TRUE,1,1,NA,6
4101426563,TRUE,1,1,1,8
4107808774,TRUE,1,1,1,5
4102275604,TRUE,1,1,0,9
4109787632,TRUE,1,0,NA,NA
4109746320,TRUE,1,1,1,10
4109094506,TRUE,1,1,0,7
4107670266,TRUE,1,1,1,9
4100354099,TRUE,1,1,0,4
4108514629,TRUE,1,0,NA,NA
4109532535,TRUE,1,1,0,<NA>
4101461756,TRUE,1,1,0,9
4108632935,TRUE,2,1,NA,5
4100902273,TRUE,1,1,1,1
4105655538,TRUE,1,1,0,NA
4104269480,TRUE,1,1,1,2
4107629796,TRUE,1,0,NA,NA
4104685882,TRUE,1,1,1,4
4102341960,TRUE,1,1,0,5
4105039600,TRUE,1,1,NA,8
4106814671,TRUE,1,1,1,5
4101012932,TRUE,1,1,1,4
4108174546,TRUE,1,1,1,6
4102589782,TRUE,1,0,NA,NA
4109745975,TRUE,1,1,1,6
4102763714,TRUE,1,1,NA,10
4104918645,TRUE,1,1,1,5
4107859148,TRUE,1,1,0,4
4109155644,TRUE,2,1,1,2
4105455840,TRUE,1,1,NA,6
4100762778,TRUE,1,1,1,5
4109678701,TRUE,1,1,1,6
4102755115,TRUE,1,1,NA,7
4103486743,TRUE,1,0,NA,NA
4105218155,TRUE,1,1,1,1
4100586827,TRUE,1,0,NA,NA
4109228880,TRUE,1,1,1,5
4108632072,TRUE,2,1,0,8
4100545394,TRUE,1,0,NA,NA
4104567230,TRUE,1,1,1,7
4101920455,TRUE,1,1,1,10
4101798000,TRUE,1,0,NA,NA
4105192488,TRUE,1,1,NA,4
4102904392,TRUE,1,1,0,6
4103036577,TRUE,1,1,1,3
4106163522,TRUE,1,1,1,6
4102223785,TRUE,1,1,0,6
4105387241,TRUE,1,1,0,5
4100250665,TRUE,1,1,1,5
4106803296,TRUE,1,0,NA,NA
4105342407,TRUE,1,0,NA,NA
4105552211,TRUE,1,1,0,NA
4108089993,TRUE,1,1,1,5
4102070992,TRUE,1,1,1,7
4108346931,TRUE,1,1,0,5
4108552140,TRUE,1,1,1,1
4107808929,TRUE,2,1,0,6
4103547099,TRUE,1,0,NA,NA
4102537217,TRUE,1,1,1,4
4107531592,TRUE,2,1,1,5
4100257574,TRUE,1,1,0,4
4105919107,TRUE,1,1,0,NA
4107121962,TRUE,1,1,0,7
4105337165,TRUE,1,1,1,4
4108944141,TRUE,1,1,0,7
4100123590,TRUE,1,0,NA,NA
4106445239,TRUE,2,0,NA,NA
4104758182,TRUE,2,1,1,5
4103387200,TRUE,2,1,1,4
4102006109,TRUE,1,1,1,4
4102136354,TRUE,1,1,1,8
4106613391,TRUE,1,0,NA,NA
4101309572,TRUE,1,0,NA,NA
4100321563,TRUE,2,0,NA,NA
4100579585,TRUE,2,1,0,8
4105662866,TRUE,2,1,0,8
4102809773,TRUE,1,1,0,3
4101544077,TRUE,2,1,0,2
4104148433,TRUE,2,1,0,10
4100624431,TRUE,1,0,NA,NA
4103208686,TRUE,1,1,1,6
4108562331,TRUE,2,0,NA,NA
4102620848,TRUE,1,1,0,4
4106328691,TRUE,2,1,0,NA
4100337106,TRUE,1,1,1,8
4104229337,TRUE,1,1,1,6
4105425084,TRUE,1,1,1,7
4107094949,TRUE,1,1,1,8
4101202222,TRUE,2,1,1,9
4101719231,TRUE,1,1,0,NA
4107883729,TRUE,1,1,1,NA
4104467319,TRUE,1,0,NA,NA
4104536233,TRUE,1,0,NA,NA
4106399432,TRUE,1,1,1,6
4102522262,TRUE,1,1,0,6
4109176620,TRUE,1,1,0,4
4104094798,TRUE,1,1,1,6
4102360895,TRUE,1,1,1,5
4103181794,TRUE,1,0,NA,NA
4100234406,TRUE,2,1,0,6
4108306174,TRUE,2,1,NA,8
4105357067,TRUE,1,1,1,8
4103668346,TRUE,2,0,NA,NA
4107746441,TRUE,1,1,0,5
4104520610,TRUE,1,1,0,10
4103305336,TRUE,2,1,1,NA
4109691835,TRUE,1,1,1,7
4109836370,TRUE,1,0,NA,NA
4104647185,TRUE,1,1,0,1
4100859555,TRUE,1,1,0,7
4102364274,TRUE,1,1,1,10
4106198290,TRUE,1,1,1,6
4107458230,TRUE,2,1,1,5
4100369983,TRUE,1,1,1,10
4102117049,TRUE,1,1,NA,5
4105866590,TRUE,2,0,NA,NA
4101722918,TRUE,1,1,0,NA
4102513734,TRUE,1,1,1,6
4100483735,TRUE,1,1,1,4
4105504932,TRUE,2,1,NA,6
4106314022,TRUE,1,1,1,4
4102307779,TRUE,1,1,1,7
4102950700,TRUE,2,0,NA,NA
4100015448,TRUE,1,1,1,5
4103757300,TRUE,1,1,0,6
4101392043,TRUE,1,1,1,6
4109268264,TRUE,2,1,0,7
4102548703,TRUE,1,0,NA,NA
4100217900,TRUE,1,0,NA,NA
4102749240,TRUE,1,0,NA,NA
4103386676,TRUE,2,1,1,6
4104627235,TRUE,1,0,NA,NA
4105055999,TRUE,2,1,0,5
4103946292,TRUE,1,0,NA,NA
4104222163,TRUE,1,1,0,NA
4104294568,TRUE,1,1,NA,7
4106977284,TRUE,1,1,0,8
4108151055,TRUE,1,1,1,9
4107912166,TRUE,2,0,NA,NA
4107498579,TRUE,1,0,NA,NA
4102376250,TRUE,1,1,0,4
4107859578,TRUE,1,1,0,4
4105159322,TRUE,1,1,1,6
4102144340,TRUE,1,1,1,6
4101795492,TRUE,1,1,1,7
4102858062,TRUE,2,1,NA,5
4104860127,TRUE,1,1,1,10
4102206907,TRUE,1,1,0,4
4103986770,TRUE,2,1,0,4
4109724402,TRUE,1,1,1,6
4108561072,TRUE,2,1,1,6
4100714795,TRUE,2,0,NA,NA
4101447937,TRUE,1,1,1,NA
4104867071,TRUE,1,1,0,NA
4102586268,TRUE,2,1,0,2
4107463454,TRUE,1,0,NA,NA
4102603409,TRUE,1,1,0,5
4103153845,TRUE,2,1,0,6
4102665965,TRUE,1,0,NA,NA
4105468592,TRUE,2,1,0,7
4102505504,TRUE,1,1,0,5
4100697707,TRUE,1,1,0,7
4102315491,TRUE,2,1,1,5
4104828006,TRUE,2,1,0,NA
4102760918,TRUE,1,1,1,5
4108713710,TRUE,1,1,1,9
4102203238,TRUE,1,0,NA,NA
4100604661,TRUE,1,1,0,4
4107727253,TRUE,1,1,0,5
4106119678,TRUE,1,1,1,8
4104177976,TRUE,1,1,NA,8
4109375274,TRUE,1,1,1,3
4105261816,TRUE,1,1,1,4
4109373635,TRUE,1,1,1,6
4103964312,TRUE,2,1,1,3
4102367726,TRUE,1,1,1,5
4107190590,TRUE,2,0,NA,NA
4102892641,TRUE,2,1,0,2
4106350929,TRUE,1,0,NA,NA
4103149990,TRUE,1,1,0,2
4101769833,TRUE,2,1,0,10
4104202767,TRUE,1,1,0,5
4107838271,TRUE,1,1,1,7
4105521940,TRUE,1,1,0,9
4101953338,TRUE,2,1,1,8
4107867489,TRUE,1,1,0,5
4103815618,TRUE,1,0,NA,NA
4101526945,TRUE,1,0,NA,NA
4102279513,TRUE,1,1,1,7
4104348710,TRUE,1,1,NA,8
4105440038,TRUE,1,1,0,7
4101186732,TRUE,1,0,NA,NA
4107204178,TRUE,1,1,1,8
4102176283,TRUE,1,1,1,7
4108674243,TRUE,2,1,1,6
4100581089,TRUE,1,1,0,5
4107224080,TRUE,1,1,1,6
4103968572,TRUE,1,1,1,7
4106606492,TRUE,2,1,1,8
4101725564,TRUE,1,1,1,3
4108952335,TRUE,1,0,NA,NA
4105951274,TRUE,1,1,1,10
4107213163,TRUE,1,1,1,NA
4108880354,TRUE,1,1,1,9
4102725956,TRUE,1,1,1,2
4104948153,TRUE,1,1,0,6
4100835110,TRUE,2,0,NA,NA
4107052630,TRUE,1,0,NA,NA
4103058979,TRUE,1,1,1,3
4107641428,TRUE,1,1,1,6
4103619817,TRUE,2,0,NA,NA
4106327014,TRUE,1,1,1,6
4101016159,TRUE,1,1,1,6
4103151637,TRUE,1,0,NA,NA
4100808031,TRUE,2,1,0,6
4105922193,TRUE,1,1,0,4
4108938582,TRUE,1,1,0,8
4102567274,TRUE,1,1,NA,1
4107107234,TRUE,1,1,NA,9
4108154655,TRUE,2,1,1,6
4107931143,TRUE,2,1,1,7
4101066352,TRUE,2,1,0,7
4105358349,TRUE,1,1,1,7
4100182252,TRUE,1,0,NA,NA
4100389764,TRUE,2,0,NA,NA
4101188749,TRUE,1,1,1,8
4104536529,TRUE,1,0,NA,NA
4101460538,TRUE,2,1,0,10
4105871178,TRUE,2,1,1,6
4103437399,TRUE,2,1,0,6
4106049818,TRUE,2,1,1,6
4109517890,TRUE,1,0,NA,NA
4102069527,TRUE,1,1,1,5
4101384999,TRUE,1,1,0,9
4100078347,TRUE,1,0,NA,NA
4106570294,TRUE,1,0,NA,NA
4104410297,TRUE,1,0,NA,NA
4101688419,TRUE,1,1,1,3
4108025426,TRUE,1,1,0,4
4104827592,TRUE,2,1,1,9
4101043391,TRUE,1,1,0,9
4105835817,TRUE,2,1,0,9
4102125343,TRUE,1,1,0,6
4106117643,TRUE,1,1,0,NA
4106147665,TRUE,1,0,NA,NA
4105742898,TRUE,1,1,1,1
4103359462,TRUE,1,1,0,7
4104709437,TRUE,1,1,NA,9
4103342717,TRUE,1,1,1,5
4104221316,TRUE,1,1,0,7
4109117821,TRUE,1,1,1,4
4108212015,TRUE,2,0,NA,NA
4100649613,TRUE,1,1,1,10
4101436814,TRUE,1,1,1,1
4101708971,TRUE,1,1,0,5
4109798990,TRUE,1,1,0,10
4109631320,TRUE,2,1,1,9
4100764180,TRUE,1,1,1,4
4103437885,TRUE,1,1,1,5
4107476933,TRUE,1,1,0,3
4102628488,TRUE,1,0,NA,NA
4106270867,TRUE,2,1,0,9
4107405032,TRUE,2,1,1,6
4106071705,TRUE,2,1,1,6
4105245524,TRUE,2,0,NA,NA
4109121945,TRUE,1,0,NA,NA
4102712992,TRUE,1,0,NA,NA
4102265699,TRUE,2,1,0,3
4107416190,TRUE,1,1,1,5
4106338039,TRUE,1,1,1,1
4101994899,TRUE,1,1,0,9
4109593100,TRUE,1,0,NA,NA
4106037147,TRUE,1,1,NA,7
4104834565,TRUE,2,1,1,1
4104992304,TRUE,1,1,0,4
4104497871,TRUE,1,1,1,6
4104707260,TRUE,1,1,0,6
4107815961,TRUE,2,0,NA,NA
4103087030,TRUE,1,0,NA,NA
4105421194,TRUE,1,0,NA,NA
4102263076,TRUE,1,0,NA,NA
4109095798,TRUE,1,1,0,9
4106555589,TRUE,1,1,1,6
4109191182,TRUE,2,1,NA,6
4108457781,TRUE,1,0,NA,NA
4100371412,TRUE,1,1,0,6
4109492263,TRUE,1,1,1,6
4106240927,TRUE,1,0,NA,NA
4102424058,TRUE,1,1,0,7
4105210172,TRUE,2,1,0,9
4104950099,TRUE,1,1,0,5
4109524851,TRUE,1,1,1,5
4104977046,TRUE,1,0,NA,NA
4104419027,TRUE,1,0,NA,NA
4105513050,TRUE,2,1,0,4
4105457457,TRUE,1,1,1,6
4103649867,TRUE,2,1,0,NA
4108345617,TRUE,1,0,NA,NA
4103315569,TRUE,2,1,NA,2
4103767296,TRUE,1,1,1,7
4109979553,TRUE,1,1,1,9
4101631294,TRUE,1,1,0,3
4106081738,TRUE,1,1,0,6
4106362975,TRUE,1,1,1,8
4107320831,TRUE,1,1,1,NA
4101618934,TRUE,1,1,1,NA
4108614190,TRUE,2,0,NA,NA
4109721736,TRUE,1,1,1,5
4108903922,TRUE,2,1,1,NA
4106245484,TRUE,1,0,NA,NA
4106720251,TRUE,1,1,0,8
4102246005,TRUE,1,1,1,7
4105245471,TRUE,2,1,1,6
4107764970,TRUE,1,1,1,6
4108203030,TRUE,1,1,1,9
4107510825,TRUE,1,1,1,6
4108826683,TRUE,1,1,0,3
4105901440,TRUE,1,1,1,2
4105231598,TRUE,1,1,NA,9
4100561737,TRUE,1,1,1,NA
4107251035,TRUE,1,1,1,3
4108706284,TRUE,1,1,0,5
4100646465,TRUE,1,0,NA,NA
4101632900,TRUE,1,1,1,7
4108472016,TRUE,1,1,0,8
4107012303,TRUE,1,1,1,6
4102420084,TRUE,1,1,1,10
4103751329,TRUE,1,1,0,4
4108741816,TRUE,1,1,NA,5
4109978204,TRUE,1,0,NA,NA
4109385816,TRUE,1,1,1,4
4104615722,TRUE,1,1,0,2
4106469009,TRUE,2,1,0,10
4100646403,TRUE,1,1,1,7
4105743272,TRUE,1,1,0,4
4109622311,TRUE,1,1,1,8
4102126381,TRUE,1,0,NA,NA
4101015731,TRUE,1,1,1,7
4107791179,TRUE,1,1,1,8
4100172590,TRUE,1,0,NA,NA
4107997388,TRUE,1,1,1,4
4106856214,TRUE,1,0,NA,NA
4104596002,TRUE,1,1,1,4
4100006482,TRUE,1,1,1,2
4105212159,TRUE,1,1,0,NA
4109561060,TRUE,1,1,1,9
4109434471,TRUE,1,1,0,10
4107757637,TRUE,2,1,0,3
4105898601,TRUE,1,1,1,7
4106601713,TRUE,1,1,1,6
4109307509,TRUE,1,0,NA,NA
4108890913,TRUE,2,0,NA,NA
4104459416,TRUE,2,1,1,9
4105433368,TRUE,1,1,1,3
4108821777,TRUE,1,1,1,5
4107280614,TRUE,2,1,NA,4
4108417622,TRUE,1,1,1,4
4103816725,TRUE,1,1,1,6
4101167843,TRUE,1,1,1,NA
4107997644,TRUE,1,1,1,2
4102255875,TRUE,1,1,1,9
4106322833,TRUE,1,1,1,8
4108862356,TRUE,1,1,1,7
4100577847,TRUE,2,0,NA,NA
4100893371,TRUE,1,1,0,6
4109480043,TRUE,1,1,1,1
4101181364,TRUE,2,0,NA,NA
4102679583,TRUE,2,1,1,10
4106231255,TRUE,1,1,1,4
4105671667,TRUE,1,1,0,3
4102404888,TRUE,1,1,1,5
4108660026,TRUE,1,1,0,9
4109520129,TRUE,2,1,NA,7
4108281554,TRUE,1,1,1,7
4107744890,TRUE,1,1,1,2
4105390315,TRUE,1,1,1,4
4108838661,TRUE,1,1,NA,3
4101944417,TRUE,1,1,1,10
4100859628,TRUE,2,1,1,1
4106277604,TRUE,1,1,0,9
4100231151,TRUE,2,1,NA,9
4104815910,TRUE,1,1,0,3
4101802420,TRUE,2,0,NA,NA
4100768747,TRUE,1,0,NA,NA
4106782448,TRUE,1,1,0,2
4102894825,TRUE,1,1,1,NA
4106448072,TRUE,1,1,1,5
4108462477,TRUE,1,1,0,7
4108610921,TRUE,2,1,1,7
4108467833,TRUE,1,0,NA,NA
4108977122,TRUE,2,1,0,9
4107553959,TRUE,1,1,1,5
4107566595,TRUE,1,0,NA,NA
4100056667,TRUE,2,1,0,7
4100337086,TRUE,1,1,1,9
4109559613,TRUE,2,1,0,7
4100295997,TRUE,2,0,NA,NA
4107816342,TRUE,1,1,1,2
4102135205,TRUE,1,0,NA,NA
4104618679,TRUE,1,1,0,NA
4103483662,TRUE,1,0,NA,NA
4106809192,TRUE,1,1,NA,8
4109409352,TRUE,1,0,NA,NA
4103053113,TRUE,1,1,NA,5
4104449528,TRUE,2,1,0,6
4105294521,TRUE,1,1,1,3
4100483646,TRUE,1,0,NA,NA
4103208832,TRUE,1,1,1,7
4102765168,TRUE,1,1,NA,7
4105566790,TRUE,1,1,1,9
4101150929,TRUE,1,1,0,1
4101759925,TRUE,1,1,NA,5
4106567593,TRUE,1,1,1,3
4100709597,TRUE,2,0,NA,NA
4106982276,TRUE,1,1,1,6
4109319064,TRUE,1,0,NA,NA
4104071542,TRUE,2,0,NA,NA
4106372059,TRUE,1,0,NA,NA
4108099023,TRUE,2,0,NA,NA
4108755877,TRUE,1,1,0,4
4101599826,TRUE,1,1,NA,3
4107750275,TRUE,2,1,NA,4
4100305860,TRUE,1,1,0,10
4104066385,TRUE,2,0,NA,NA
4104150007,TRUE,2,1,0,4
4108593294,TRUE,1,1,1,1
4101025615,TRUE,1,0,NA,NA
4106702889,TRUE,1,1,0,9
4100247226,TRUE,2,1,1,9
4101791816,TRUE,1,1,NA,5
4108890942,TRUE,2,1,1,3
4106383385,TRUE,2,1,1,6
4102438430,TRUE,1,0,NA,NA
4102094321,TRUE,1,1,1,4
4103508441,TRUE,2,1,1,3
4100840423,TRUE,1,1,0,4
4109803624,TRUE,1,1,1,4
4107396518,TRUE,1,1,1,8
4105163936,TRUE,1,1,0,5
4109324722,TRUE,1,1,1,3
4105757516,TRUE,1,1,1,4
4108976367,TRUE,1,1,NA,5
4103425647,TRUE,2,0,NA,NA
4107057282,TRUE,1,0,NA,NA
4104410010,TRUE,1,1,NA,2
4109605518,TRUE,1,1,1,3
4102482096,TRUE,1,1,0,3
4106487178,TRUE,2,1,1,NA
4106026053,TRUE,1,1,NA,4
4109711270,TRUE,1,0,NA,NA
4104999245,TRUE,1,1,1,7
4102525975,TRUE,1,1,1,9
4104139798,TRUE,2,1,0,1
4107476904,TRUE,2,1,1,6
4109335784,TRUE,2,1,1,NA
4108670331,TRUE,1,1,1,5
4100675600,TRUE,2,1,NA,8
4100526712,TRUE,1,1,0,8
4107795061,TRUE,2,1,1,6
4106304761,TRUE,1,1,1,5
4106295001,TRUE,1,0,NA,NA
4105247450,TRUE,2,1,0,5
4103034700,TRUE,1,1,0,8
4102539824,TRUE,1,1,1,4
4100759421,TRUE,1,1,0,4
4108741509,TRUE,1,1,NA,10
4100346695,TRUE,1,1,1,7
4102607331,TRUE,1,1,0,4
4102254144,TRUE,1,0,NA,NA
4105135417,TRUE,1,1,1,3
4103759640,TRUE,2,1,1,7
4101643126,TRUE,1,1,NA,3
4108124593,TRUE,2,1,0,4
4107864799,TRUE,1,1,NA,3
4107587685,TRUE,2,1,0,4
4106435594,TRUE,2,1,1,7
4108083100,TRUE,1,1,0,10
4107261960,TRUE,2,0,NA,NA
4105103709,TRUE,2,1,0,9
4101029426,TRUE,1,0,NA,NA
4105320555,TRUE,1,1,NA,7
4101291718,TRUE,1,1,1,9
4101802449,TRUE,1,0,NA,NA
4104133444,TRUE,1,0,NA,NA
4101945004,TRUE,1,1,1,6
4109972731,TRUE,1,1,1,5
4103899290,TRUE,1,1,1,7
4106290204,TRUE,1,1,0,5
4102232802,TRUE,1,1,1,3
4104047344,TRUE,2,0,NA,NA
4106848796,TRUE,1,1,0,6
4104052659,TRUE,1,1,1,9
4105125581,TRUE,1,1,1,4
4101082740,TRUE,1,1,1,6
4100705372,TRUE,2,1,1,9
4104873814,TRUE,1,1,1,7
4109469885,TRUE,1,1,0,6
4104826743,TRUE,2,0,NA,NA
4104062694,TRUE,2,1,0,8
4109516021,TRUE,2,1,1,3
4100594185,TRUE,1,0,NA,NA
4105327349,TRUE,1,1,0,10
4105620276,TRUE,1,1,1,NA
4100599810,TRUE,2,1,1,10
4106774078,TRUE,1,1,1,7
4101453942,TRUE,2,1,0,3
4108395118,TRUE,1,1,1,6
4106069054,TRUE,1,0,NA,NA
4105558336,TRUE,1,1,1,3
4102593512,TRUE,2,1,1,6
4104846156,TRUE,1,1,1,NA
4107226854,TRUE,1,1,0,NA
4109874112,TRUE,1,1,0,6
4107795308,TRUE,1,1,1,10
4104762445,TRUE,1,1,0,7
4104380907,TRUE,2,1,NA,7
4106962855,TRUE,1,1,1,3
4102007542,TRUE,1,0,NA,NA
4105082250,TRUE,1,1,1,4
4103573750,TRUE,1,1,1,6
4106469618,TRUE,1,0,NA,NA
4108952043,TRUE,1,1,0,9
4108959077,TRUE,2,1,1,NA
4100807560,TRUE,1,1,1,6
4105140324,TRUE,1,1,0,5
4106535363,TRUE,1,1,1,5
4102679702,TRUE,1,1,1,5
4106491051,TRUE,1,1,0,4
4103345366,TRUE,2,0,NA,NA
4106526421,TRUE,1,1,0,1
4105086313,TRUE,1,0,NA,NA
4103311480,TRUE,2,0,NA,NA
4100798954,TRUE,2,0,NA,NA
4108638359,TRUE,1,1,0,6
4106406113,TRUE,1,0,NA,NA
4109081721,TRUE,1,0,NA,NA
4105195637,TRUE,1,1,0,6
4109768010,TRUE,1,1,1,7
4103411877,TRUE,1,1,1,9
4105406269,TRUE,1,1,1,7
4100012161,TRUE,1,1,1,5
4101875878,TRUE,1,1,1,6
4103171474,TRUE,1,1,1,7
4104070346,TRUE,1,1,1,7
4109945014,TRUE,1,1,0,5
4105432767,TRUE,1,1,1,5
4104702451,TRUE,1,1,0,10
4105753480,TRUE,1,1,0,7
4101904831,TRUE,1,1,1,10
4107165503,TRUE,2,0,NA,NA
4101474934,TRUE,1,1,0,4
4105351810,TRUE,1,1,0,6
4109762560,TRUE,2,1,0,5
4100622234,TRUE,1,1,NA,6
4105918463,TRUE,1,0,NA,NA
4106547076,TRUE,1,1,0,6
4106448315,TRUE,1,1,1,2
4100319655,TRUE,1,1,1,1
4104531091,TRUE,1,0,NA,NA
4107723153,TRUE,1,0,NA,NA
4106921226,TRUE,1,1,1,6
4101555228,TRUE,1,1,NA,3
4100672730,TRUE,1,1,0,4
4101604996,TRUE,1,1,0,7
4108767267,TRUE,1,1,1,7
4107348267,TRUE,1,0,NA,NA
4105403283,TRUE,2,0,NA,NA
4105574216,TRUE,1,0,NA,NA
4105780274,TRUE,1,1,NA,5
4103665453,TRUE,1,0,NA,NA
4108145525,TRUE,2,1,0,5
4101679758,TRUE,1,1,0,6
4100182757,TRUE,1,0,NA,NA
4106835143,TRUE,1,0,NA,NA
4106313740,TRUE,2,1,1,4
4109752417,TRUE,1,1,0,9
4108764829,TRUE,1,0,NA,NA
4106314969,TRUE,1,0,NA,NA
4101200506,TRUE,1,0,NA,NA
4107478844,TRUE,1,0,NA,NA
4106194828,TRUE,1,0,NA,NA
4104444815,TRUE,2,0,NA,NA
4107098895,TRUE,1,1,1,3
4100171829,TRUE,1,1,0,5
4100427669,TRUE,2,1,NA,1
4101952770,TRUE,1,1,0,6
4107056820,TRUE,2,1,1,10
4100731234,TRUE,1,0,NA,NA
4108338939,TRUE,1,0,NA,NA
4109475343,TRUE,2,0,NA,NA
4106007055,TRUE,1,0,NA,NA
4108176386,TRUE,1,0,NA,NA
4105151032,TRUE,2,1,1,5
4103937699,TRUE,1,1,0,7
4105022116,TRUE,2,0,NA,NA
4108208820,TRUE,1,1,1,9
4108089394,TRUE,1,1,0,4
4106290502,TRUE,1,0,NA,NA
4105811099,TRUE,2,0,NA,NA
4102350050,TRUE,1,1,1,6
4104227901,TRUE,1,1,0,NA
4109120925,TRUE,2,1,NA,4
4100812165,TRUE,1,0,NA,NA
4103253805,TRUE,2,1,1,6
4106619591,TRUE,2,1,0,4
4103273253,TRUE,2,0,NA,NA
4108315175,TRUE,2,1,1,8
4102476025,TRUE,2,1,0,6
4109051467,TRUE,1,1,1,7
4105428386,TRUE,1,1,1,5
4107270976,TRUE,1,1,1,2
4103915899,TRUE,1,0,NA,NA
4100867413,TRUE,1,1,0,4
4104020227,TRUE,2,1,1,1
4103653650,TRUE,1,0,NA,NA
4107149285,TRUE,1,1,1,5
4100346856,TRUE,2,1,1,6
4109434376,TRUE,1,0,NA,NA
4102293005,TRUE,1,1,1,7
4104155345,TRUE,1,0,NA,NA
4102800155,TRUE,2,1,1,9
4101471855,TRUE,1,0,NA,NA
4103053185,TRUE,1,1,1,8
4102914564,TRUE,1,1,1,7
4109316661,TRUE,1,1,NA,7
4105677677,TRUE,2,0,NA,NA
4108328297,TRUE,1,1,1,4
4109246421,TRUE,1,1,1,7
4103737935,TRUE,1,1,1,7
4109401695,TRUE,1,1,1,4
4105802688,TRUE,1,1,1,5
4104435064,TRUE,2,1,1,3
4100674283,TRUE,1,1,1,7
4105753628,TRUE,1,1,1,5
4103241679,TRUE,2,1,0,8
4101813303,TRUE,1,1,0,5
4109858869,TRUE,1,0,NA,NA
4108113848,TRUE,1,1,1,7
4103432313,TRUE,1,1,0,5
4106493863,TRUE,1,0,NA,NA
4106558917,TRUE,2,1,1,NA
